objid,sample,asset_id,dr7objid,p_smooth,p_disk,p_star,is_smooth,is_disk,check
587738065654317360,original,107424,587738065654317360,0.07552168,0.9423544,0.0,False,True,True
587738065654710371,original,107425,587738065654710371,0.0,1.0,0.0,False,True,True
587738065654710590,original,107427,587738065654710590,0.8379053,0.102892056,0.05516991,True,False,True
587738065654776172,original,107428,587738065654776172,0.19168036,0.86858326,0.04032314,False,True,True
587738065655431379,original,107433,587738065655431379,0.15661383,0.8137015,0.0,False,True,True
587738065655693498,original,107434,587738065655693498,0.032993898,0.936821,0.046133716,False,True,True
587738065655759079,original,107436,587738065655759079,0.05821813,0.9309229,0.03636578,False,True,True
587738065655890131,original,107438,587738065655890131,0.010369735,0.97185886,0.00076865184,False,True,True
587738065655955724,original,107439,587738065655955724,0.817,0.113,0.07,True,False,True
587738065655955798,original,107442,587738065655955798,0.17041723,0.9447942,0.00030649573,False,True,True
587738065656086546,original,107443,587738065656086546,0.23611261,0.78227025,0.010940424,False,True,True
587738065656152140,original,107445,587738065656152140,0.29602996,0.7873448,0.020024585,False,True,True
587738065656349000,original,107449,587738065656349000,0.052691218,0.97115326,0.0,False,True,True
587738065656349020,original,107451,587738065656349020,0.17919102,0.78464854,0.008140521,False,True,True
587738065656479979,original,107454,587738065656479979,0.7485148,0.18228342,0.04186209,True,False,True
587738065656545566,original,107456,587738065656545566,0.844,0.133,0.023,True,False,True
587738065656545616,original,107458,587738065656545616,0.016182516,0.9583073,0.020167882,False,True,True
587738065656676517,original,107462,587738065656676517,0.8107672,0.23301953,0.02947351,True,False,True
587738065656873246,original,107468,587738065656873246,0.13401611,0.8961503,0.0,False,True,True
587738065656938604,original,107469,587738065656938604,0.8006283,0.15843184,0.061805237,True,False,True
587738065657135286,original,107475,587738065657135286,0.76431894,0.25985333,0.046235498,True,False,True
587738065657135332,original,107476,587738065657135332,0.83640915,0.13979164,0.018329969,True,False,True
587738065657200978,original,107479,587738065657200978,0.0791447,0.96795136,0.0,False,True,True
587738065657331893,original,107480,587738065657331893,0.24399014,0.9450618,0.0,False,True,True
587738065657331941,original,107483,587738065657331941,0.028202986,0.96444625,0.011815068,False,True,True
587738065657331957,original,107484,587738065657331957,0.023266103,0.9374472,0.024,False,True,True
587738065657397323,original,107486,587738065657397323,0.077313684,0.9275849,0.0,False,True,True
587738065657462917,original,107490,587738065657462917,0.24143435,0.81146806,0.0,False,True,True
587738065657593902,original,107497,587738065657593902,0.7158644,0.13414946,0.037897997,True,False,True
587738065657594146,original,107499,587738065657594146,0.29360533,0.7711543,0.012016683,False,True,True
587738065657987281,original,107502,587738065657987281,0.26175493,0.7901988,0.0,False,True,True
587738065658052826,original,107504,587738065658052826,0.04759011,0.9449464,0.019248348,False,True,True
587738065658052879,original,107505,587738065658052879,0.28802675,0.7728495,0.025246713,False,True,True
587738065658118280,original,107506,587738065658118280,0.94795454,0.11759885,0.0,True,False,True
587738065658118457,original,107508,587738065658118457,0.03699982,0.90606505,0.013871831,False,True,True
587738065658183825,original,107509,587738065658183825,0.12131529,0.88116175,0.023325048,False,True,True
587738065658249236,original,107510,587738065658249236,0.88054717,0.09451909,0.035189614,True,False,True
587738065658249278,original,107511,587738065658249278,0.1975685,0.819,0.021,False,True,True
587738065658314881,original,107512,587738065658314881,0.0,0.91360384,0.08639618,False,True,True
587738065658380441,original,107514,587738065658380441,0.8070367,0.091848515,0.06276383,True,False,True
587738065658380540,original,107516,587738065658380540,0.73211193,0.15844885,0.081791714,True,False,True
587738065658445885,original,107517,587738065658445885,0.23482105,0.78296924,0.038438004,False,True,True
587738065658445990,original,107519,587738065658445990,0.2574744,0.9149065,0.00064686197,False,True,True
587738065658511390,original,107521,587738065658511390,0.7474687,0.20417963,0.0,True,False,True
587738065658511579,original,107523,587738065658511579,0.9014268,0.125,0.001,True,False,True
587738065658511605,original,107524,587738065658511605,0.13008071,0.9334525,0.0029396864,False,True,True
587738065659035752,original,107528,587738065659035752,0.77639574,0.15638557,0.025026431,True,False,True
587738065659101201,original,107531,587738065659101201,0.0,1.0,0.0,False,True,True
587738065659101364,original,107532,587738065659101364,0.0,1.0,0.0,False,True,True
587738065659101411,original,107534,587738065659101411,0.1703215,0.9302696,0.007337609,False,True,True
587738065659166903,original,107536,587738065659166903,0.97371775,0.0,0.026282273,True,False,True
587738065659166912,original,107537,587738065659166912,0.76325965,0.11738782,0.03381366,True,False,True
587738065659297795,original,107539,587738065659297795,0.041382316,0.9370004,0.0057316753,False,True,True
587738065659297927,original,107540,587738065659297927,0.11909969,0.8854352,0.022939509,False,True,True
587738065659363494,original,107541,587738065659363494,0.14903283,0.8827561,0.015441802,False,True,True
587738065659756705,original,107543,587738065659756705,0.71014935,0.23248018,0.0,True,False,True
587738065659822311,original,107544,587738065659822311,0.7166738,0.1012441,0.08902291,True,False,True
587738065659887785,original,107546,587738065659887785,0.26089978,0.78518224,0.010325101,False,True,True
587738065659953228,original,107547,587738065659953228,0.74589914,0.2017957,0.0,True,False,True
587738065660215426,original,107552,587738065660215426,0.16660056,0.8923453,0.010440587,False,True,True
587738065660608752,original,107556,587738065660608752,0.06860536,0.9513997,0.0,False,True,True
587738065661001781,original,107558,587738065661001781,0.816,0.079,0.105,True,False,True
587738065661002019,original,107562,587738065661002019,0.795,0.103,0.103,True,False,True
587738065661002091,original,107564,587738065661002091,0.889,0.089,0.022,True,False,True
587738065661329635,original,107566,587738065661329635,0.21472967,0.88996017,0.0,False,True,True
587738065661395072,original,107568,587738065661395072,0.782932,0.103357136,0.0,True,False,True
587738065661460698,original,107571,587738065661460698,0.8620382,0.0,0.13796183,True,False,True
587738065661788335,original,107574,587738065661788335,0.1551942,0.7947678,0.0013730366,False,True,True
587738065661853867,original,107575,587738065661853867,0.2675773,0.8766251,0.0,False,True,True
587738065662050439,original,107577,587738065662050439,0.21864724,0.91698986,0.0,False,True,True
587738065662116017,original,107578,587738065662116017,0.10626649,0.78738755,0.014032389,False,True,True
587738065662574705,original,107583,587738065662574705,0.975,0.0,0.025,True,False,True
587738065662574795,original,107587,587738065662574795,0.071266495,0.9256478,0.0,False,True,True
587738065662640231,original,107591,587738065662640231,0.77010083,0.11234834,0.053804003,True,False,True
587738065664016475,original,107597,587738065664016475,0.8451886,0.063807905,0.0,True,False,True
587738065664213132,original,107599,587738065664213132,0.86,0.12,0.02,True,False,True
587738065664409804,original,107603,587738065664409804,0.079419464,0.7709412,0.0710225,False,True,True
587738065664606417,original,107604,587738065664606417,0.857,0.0,0.143,True,False,True
587738065664933943,original,107607,587738065664933943,0.8374958,0.22170241,0.042877994,True,False,True
587738065665130576,original,107610,587738065665130576,0.13149281,0.85940886,0.03603813,False,True,True
587738065665261652,original,107612,587738065665261652,0.15389743,0.8902995,0.00042195787,False,True,True
587738065665458202,original,107613,587738065665458202,0.7782551,0.15153602,0.0717242,True,False,True
587738065665458334,original,107614,587738065665458334,0.08348367,0.9517377,0.0044261315,False,True,True
587738065665458362,original,107615,587738065665458362,0.11546718,0.7452702,0.02876834,False,True,True
587738065666506880,original,107620,587738065666506880,0.0,1.0,0.0,False,True,True
587738066187911370,original,107631,587738066187911370,0.755,0.041,0.204,True,False,True
587738066187976751,original,107635,587738066187976751,0.7118517,0.22939521,0.0070186444,True,False,True
587738066187976989,original,107636,587738066187976989,0.74074906,0.1898533,0.047758427,True,False,True
587738066187977002,original,107637,587738066187977002,0.28022075,0.8471823,0.010268801,False,True,True
587738066187977055,original,107638,587738066187977055,0.84121495,0.07164702,0.040235937,True,False,True
587738066188173451,original,107639,587738066188173451,0.037,0.961,0.002,False,True,True
587738066188239063,original,107642,587738066188239063,0.22718836,0.7049388,0.0108107375,False,True,True
587738066188370152,original,107646,587738066188370152,0.02621299,0.984838,0.0,False,True,True
587738066188370183,original,107647,587738066188370183,0.007469954,0.9931664,0.0,False,True,True
587738066188370265,original,107651,587738066188370265,0.0049276673,0.99626726,0.0,False,True,True
587738066188435915,original,107653,587738066188435915,0.8556482,0.039528474,0.023149371,True,False,True
587738066188566890,original,107654,587738066188566890,0.8753115,0.09133666,0.029612185,True,False,True
587738066188632449,original,107658,587738066188632449,0.282965,0.7736652,0.0059796893,False,True,True
587738066188632471,original,107659,587738066188632471,0.857,0.122,0.02,True,False,True
587738066188763228,original,107661,587738066188763228,0.0,0.999,0.001,False,True,True
587738066188894541,original,107666,587738066188894541,0.9288904,0.0984339,0.028751899,True,False,True
587738066188894610,original,107667,587738066188894610,0.19185194,0.86452895,0.043679524,False,True,True
587738066189156731,original,107670,587738066189156731,0.8693026,0.2503589,0.008518749,True,False,True
587738066189287653,original,107672,587738066189287653,0.8040993,0.17254074,0.03375861,True,False,True
587738066189615365,original,107675,587738066189615365,0.048906844,0.932411,0.0,False,True,True
587738066189942843,original,107678,587738066189942843,0.8562103,0.21320514,0.027349241,True,False,True
587738066189943209,original,107679,587738066189943209,0.05049904,0.8696951,0.037327044,False,True,True
587738066190139570,original,107680,587738066190139570,0.14023732,0.7509354,0.107565455,False,True,True
587738066190205098,original,107681,587738066190205098,0.9275644,0.03101451,0.019521547,True,False,True
587738066190205301,original,107682,587738066190205301,0.0,0.98,0.02,False,True,True
587738066190336509,original,107683,587738066190336509,0.07204737,0.8662852,0.029722724,False,True,True
587738066190467177,original,107684,587738066190467177,0.087494545,0.7358901,0.02406955,False,True,True
587738066190532935,original,107685,587738066190532935,0.20389767,0.81091046,0.011437617,False,True,True
587738066190664032,original,107687,587738066190664032,0.84533006,0.038083207,0.07930713,True,False,True
587738066190794951,original,107690,587738066190794951,0.16550806,0.95890826,0.005974433,False,True,True
587738066191319277,original,107693,587738066191319277,0.79336876,0.14518274,0.0343416,True,False,True
587738066191384866,original,107694,587738066191384866,0.28335658,0.7680352,0.04948667,False,True,True
587738066191515761,original,107696,587738066191515761,0.21502751,0.73254514,0.11456468,False,True,True
587738066192236788,original,107702,587738066192236788,0.20368406,0.8699051,0.0,False,True,True
587738066192302408,original,107704,587738066192302408,0.27974892,0.8078538,0.019725855,False,True,True
587738066192433516,original,107706,587738066192433516,0.7549154,0.18447253,0.024872182,True,False,True
